SKU,SalePrice,BaseCustomPrice,DisplayOrder,Weight,Discontinue
PRTW-D29A-84,"99.0000","99.0000","1","6.00","No"
PRTW-D29A-96,"119.0000","119.0000","2","7.00","No"
PRTW-D29A-CUS,"0.0000","0.0000","5","2.40","No"
PRTW-D29A-SW,"0.9900","0.0000","999","0.05","No"
PRTW-D29B,"99.0000","0.0000","17","6.00","No"
PRTW-D29B-108,"129.0000","129.0000","2","7.00","No"
PRTW-D29B-120,"139.0000","139.0000","2","8.00","No"
PRTW-D29B-84,"99.0000","99.0000","1","6.00","No"
PRTW-D29B-96,"119.0000","119.0000","2","7.00","No"
PRTW-D29B-CUS,"0.0000","0.0000","5","2.40","No"
PRTW-D29B-SW,"0.9900","0.0000","999","0.05","No"
PRTW-D30,"99.0000","0.0000","28","6.00","No"
PRTW-D30-108,"129.0000","129.0000","2","7.00","No"
PRTW-D30-120,"139.0000","139.0000","2","8.00","No"
PRTW-D30-84,"99.0000","99.0000","1","6.00","No"
PRTW-D30-96,"119.0000","119.0000","2","7.00","No"
PRTW-D30-CUS,"0.0000","0.0000","5","2.40","No"
PRTW-D30-SW,"0.9900","0.0000","999","0.05","No"
PRTW-D31,"99.0000","0.0000","2","6.00","No"
PRTW-D31-108,"129.0000","129.0000","2","7.00","No"
PRTW-D31-120,"139.0000","139.0000","2","8.00","No"
PRTW-D31-84,"99.0000","99.0000","1","6.00","No"
PRTW-D31-96,"119.0000","119.0000","2","7.00","No"
PRTW-D31-CUS,"0.0000","0.0000","5","2.40","No"
PRTW-D31-SW,"0.9900","0.0000","999","0.05","No"
PRTW-D32,"99.0000","0.0000","1","6.00","No"
PRTW-D32-108,"129.0000","129.0000","2","7.00","No"
PRTW-D32-120,"139.0000","139.0000","2","8.00","No"
PRTW-D32-84,"99.0000","99.0000","1","6.00","No"
PRTW-D32-96,"119.0000","119.0000","2","7.00","No"
PRTW-D32-CUS,"0.0000","0.0000","5","2.40","No"
PRTW-D32-SW,"0.9900","0.0000","999","0.05","No"
PRTW-D33,"99.0000","0.0000","3","6.00","No"
PRTW-D33-108,"129.0000","129.0000","2","7.00","No"
PRTW-D33-120,"139.0000","139.0000","2","8.00","No"
PRTW-D33-84,"99.0000","99.0000","1","6.00","No"
PRTW-D33-96,"119.0000","119.0000","2","7.00","No"
PRTW-D33-CUS,"0.0000","0.0000","5","2.40","No"
PRTW-D33-SW,"0.9900","0.0000","999","0.05","No"
PRTW-ROM,"0.0000","0.0000","999","0.00","No"
PRTW-ROM-CAS,"0.0000","0.0000","1","2.40","No"
PRTW-ROM-FSL,"0.0000","0.0000","3","2.40","No"
PRTW-ROM-RLX,"0.0000","0.0000","4","2.40","No"
PRTW-ROM-SFL,"0.0000","0.0000","2","2.40","No"
PTCH-001-108-RU,"139.0000","139.0000","2","7.00","No"
PTCH-001-120-RU,"159.0000","159.0000","2","7.00","No"
PTCH-001-84-RU,"99.0000","99.0000","1","6.00","No"
PTCH-001-96-RU,"119.0000","119.0000","2","6.00","No"
PTCH-001-RU,"99.0000","0.0000","999","6.00","No"
PTCH-001-RU-CUS,"0.0000","0.0000","5","2.40","No"
PTCH-003-108-RU,"139.0000","139.0000","2","7.00","No"
PTCH-003-84-RU,"99.0000","99.0000","1","6.00","No"
PTCH-003-96-RU,"119.0000","119.0000","2","6.00","No"
PTCH-003-RU,"99.0000","0.0000","999","6.00","No"
PTCH-003-RU-CUS,"0.0000","0.0000","5","2.40","No"
PTCH-005-108-RU,"139.0000","139.0000","3","0.00","No"
PTCH-005-120-RU,"159.0000","159.0000","4","0.00","No"
PTCH-005-84-RU,"99.0000","99.0000","1","0.00","No"
PTCH-005-96-RU,"119.0000","119.0000","2","0.00","No"
PTCH-005-RU,"99.0000","0.0000","999","6.00","No"
PTCH-005-RUVAL,"119.0000","0.0000","999","0.00","No"
PTCH-005-RUVAL-108,"139.0000","139.0000","2","7.00","No"
PTCH-005-RUVAL-120,"159.0000","159.0000","2","7.00","No"
PTCH-005-RUVAL-84,"99.0000","99.0000","1","6.00","No"
PTCH-005-RUVAL-96,"119.0000","119.0000","2","6.00","No"
PTCH-1-20-RU-CUS,"0.0000","0.0000","5","0.00","No"
PTCH-100-108-RU,"139.0000","139.0000","2","7.00","No"
PTCH-100-120-RU,"159.0000","159.0000","2","7.00","No"
PTCH-100-84-RU,"99.0000","99.0000","1","6.00","No"
PTCH-100-96-RU,"119.0000","119.0000","2","6.00","No"
PTCH-100-RU,"99.0000","0.0000","999","6.00","No"
PTCH-100-RU-CUS,"0.0000","0.0000","5","2.40","No"
PTCH-102-108-RU,"139.0000","139.0000","2","7.00","No"
PTCH-102-120-RU,"159.0000","159.0000","2","7.00","No"
PTCH-102-84-RU,"99.0000","99.0000","1","6.00","No"
PTCH-102-96-RU,"119.0000","119.0000","2","6.00","No"
PTCH-102-RU,"99.0000","0.0000","999","6.00","No"
PTCH-102-RU-CUS,"0.0000","0.0000","5","2.40","No"
PTCH-104-108-RU,"139.0000","139.0000","3","0.00","No"
PTCH-104-120-RU,"159.0000","159.0000","4","0.00","No"
PTCH-104-84-RU,"99.0000","99.0000","1","0.00","No"
PTCH-104-96-RU,"119.0000","119.0000","2","0.00","No"
PTCH-104-RU,"99.0000","0.0000","999","6.00","No"
PTCH-104-RU-CUS,"0.0000","0.0000","5","2.40","No"
PTCH-1066-108-RU,"139.0000","139.0000","2","7.00","No"
PTCH-1066-120-RU,"159.0000","159.0000","2","7.00","No"
PTCH-1066-84-RU,"99.0000","99.0000","1","6.00","No"
PTCH-1066-96-RU,"119.0000","119.0000","2","6.00","No"
PTCH-1066-RU,"99.0000","0.0000","999","6.00","No"
PTCH-1066-RU-CUS,"0.0000","0.0000","5","2.40","No"
PTCH-1066-RUVAL,"119.0000","0.0000","999","0.00","No"
PTCH-1066-RUVAL-108,"159.0000","159.0000","2","7.00","No"
PTCH-1066-RUVAL-120,"179.0000","179.0000","2","7.00","No"
PTCH-1066-RUVAL-84,"119.0000","119.0000","1","6.00","No"
PTCH-1066-RUVAL-96,"139.0000","139.0000","2","6.00","No"
PTCH-112-108-RU,"139.0000","139.0000","2","7.00","No"
PTCH-112-84-RU,"99.0000","99.0000","1","6.00","No"
PTCH-112-96-RU,"119.0000","119.0000","2","6.00","No"
PTCH-112-RU,"99.0000","0.0000","999","6.00","No"
PTCH-112-RU-CUS,"0.0000","0.0000","5","2.40","No"
PTCH-112-RUVAL,"119.0000","0.0000","999","0.00","No"
PTCH-112-RUVAL-108,"159.0000","159.0000","2","7.00","No"
PTCH-112-RUVAL-120,"179.0000","179.0000","2","7.00","No"
PTCH-112-RUVAL-84,"119.0000","119.0000","1","6.00","No"
PTCH-112-RUVAL-96,"139.0000","139.0000","2","6.00","No"
PTCH-112-RUVAL-cus,"0.0000","0.0000","0","0.00","No"
PTCH-120-108-RU,"139.0000","139.0000","2","7.00","No"
PTCH-120-108-RU,"139.0000","139.0000","3","7.00","No"
PTCH-120-120-RU,"159.0000","159.0000","4","7.00","No"
PTCH-120-84-RU,"99.0000","99.0000","1","6.00","No"
PTCH-120-96-RU,"119.0000","119.0000","2","6.00","No"
PTCH-120-RU,"0.0000","0.0000","999","0.00","No"
PTCH-120-RU,"99.0000","0.0000","0","6.00","No"
PTCH-120-RU-CUS,"0.0000","0.0000","5","2.40","No"
PTCH-130907-108-RU,"139.0000","139.0000","2","7.00","No"
PTCH-130907-120-RU,"159.0000","159.0000","2","7.00","No"
PTCH-130907-84-RU,"99.0000","99.0000","1","6.00","No"
PTCH-130907-96-RU,"119.0000","119.0000","2","6.00","No"
PTCH-130907-RU,"99.0000","0.0000","999","6.00","No"
PTCH-130907-RU-CUS,"0.0000","0.0000","5","2.40","No"
PTCH-190912-108-RU,"139.0000","139.0000","2","7.00","No"
PTCH-190912-84-RU,"99.0000","99.0000","1","6.00","No"
PTCH-190912-96-RU,"119.0000","119.0000","2","6.00","No"
PTCH-190912-RU,"99.0000","0.0000","999","6.00","No"
PTCH-190912-RU-CUS,"0.0000","0.0000","5","2.40","No"
PTCH-194010-108-RU,"139.0000","139.0000","2","7.00","No"
PTCH-194010-120-RU,"159.0000","159.0000","2","7.00","No"
PTCH-194010-84-RU,"99.0000","99.0000","1","6.00","No"
PTCH-194010-96-RU,"119.0000","119.0000","2","6.00","No"
PTCH-194010-RU,"99.0000","0.0000","999","6.00","No"
PTCH-194010-RU-CUS,"0.0000","0.0000","5","2.40","No"
PTCH-202-108-RU,"139.0000","139.0000","2","7.00","No"
PTCH-202-120-RU,"159.0000","159.0000","2","7.00","No"
PTCH-202-84-RU,"99.0000","99.0000","1","6.00","No"
PTCH-202-96-RU,"119.0000","119.0000","2","6.00","No"
PTCH-202-RU,"99.0000","0.0000","999","6.00","No"
PTCH-202-RU-CUS,"0.0000","0.0000","5","2.40","No"
PTCH-203-108-RU,"139.0000","139.0000","2","7.00","No"
PTCH-203-120-RU,"159.0000","159.0000","2","7.00","No"
PTCH-203-84-RU,"99.0000","99.0000","1","6.00","No"
PTCH-203-96-RU,"119.0000","119.0000","2","6.00","No"
PTCH-203-RU,"99.0000","0.0000","0","6.00","No"
PTCH-203-RU-CUS,"0.0000","0.0000","5","2.40","No"
PTCH-204-108-RU,"139.0000","139.0000","2","7.00","No"
PTCH-204-120-RU,"159.0000","159.0000","2","7.00","No"
PTCH-204-84-RU,"99.0000","99.0000","1","6.00","No"
PTCH-204-96-RU,"119.0000","119.0000","2","6.00","No"
PTCH-204-RU,"99.0000","0.0000","999","6.00","No"
PTCH-204-RU-CUS,"0.0000","0.0000","5","2.40","No"
PTCH-205-108-RU,"139.0000","139.0000","2","7.00","No"
PTCH-205-120-RU,"159.0000","159.0000","2","7.00","No"
PTCH-205-84-RU,"99.0000","99.0000","1","6.00","No"
PTCH-205-96-RU,"119.0000","119.0000","2","6.00","No"
PTCH-205-RU,"99.0000","0.0000","999","6.00","No"
PTCH-205-RU-CUS,"0.0000","0.0000","5","2.40","No"
PTCH-206-108-RU,"139.0000","139.0000","2","7.00","No"
PTCH-206-120-RU,"159.0000","159.0000","2","7.00","No"
PTCH-206-84-RU,"99.0000","99.0000","1","6.00","No"
PTCH-206-96-RU,"119.0000","119.0000","2","6.00","No"
PTCH-206-RU,"99.0000","0.0000","999","6.00","No"
PTCH-206-RU-CUS,"0.0000","0.0000","5","2.40","No"
PTCH-207-108-RU,"139.0000","139.0000","2","7.00","No"
PTCH-207-120-RU,"159.0000","159.0000","2","7.00","No"
PTCH-207-84-RU,"99.0000","99.0000","1","6.00","No"
PTCH-207-96-RU,"119.0000","119.0000","2","6.00","No"
PTCH-207-RU,"99.0000","0.0000","999","6.00","No"
PTCH-207-RU-CUS,"0.0000","0.0000","5","2.40","No"
PTCH-208-108-RU,"139.0000","139.0000","2","7.00","No"
PTCH-208-120-RU,"159.0000","159.0000","2","7.00","No"
PTCH-208-84-RU,"99.0000","99.0000","1","6.00","No"
PTCH-208-96-RU,"119.0000","119.0000","2","6.00","No"
PTCH-208-RU,"99.0000","0.0000","999","6.00","No"
PTCH-208-RU-CUS,"0.0000","0.0000","5","2.40","No"
PTCH-209-108-RU,"139.0000","139.0000","2","7.00","No"
PTCH-209-120-RU,"159.0000","159.0000","2","7.00","No"
PTCH-209-84-RU,"99.0000","99.0000","1","6.00","No"
PTCH-209-96-RU,"119.0000","119.0000","2","6.00","No"
PTCH-209-RU,"99.0000","0.0000","999","6.00","No"
PTCH-209-RU-CUS,"0.0000","0.0000","5","2.40","No"
PTCH-27-108-RU,"139.0000","139.0000","2","7.00","No"
PTCH-27-120-RU,"159.0000","159.0000","2","7.00","No"
PTCH-27-84-RU,"99.0000","99.0000","1","6.00","No"
PTCH-27-96-RU,"119.0000","119.0000","2","6.00","No"
PTCH-27-RU,"99.0000","0.0000","999","6.00","No"
PTCH-27-RU-CUS,"0.0000","0.0000","5","2.40","No"
PTCH-29-108-RU,"139.0000","139.0000","2","7.00","No"
PTCH-29-120-RU,"159.0000","159.0000","2","7.00","No"
PTCH-29-84-RU,"99.0000","99.0000","1","6.00","No"
PTCH-29-96-RU,"119.0000","119.0000","2","6.00","No"
PTCH-29-RU,"99.0000","0.0000","999","6.00","No"
PTCH-29-RU-CUS,"0.0000","0.0000","5","2.40","No"
PTCH-41-108-RU,"139.0000","139.0000","2","7.00","No"
PTCH-41-120-RU,"159.0000","159.0000","2","7.00","No"
PTCH-41-84-RU,"99.0000","99.0000","1","6.00","No"
PTCH-41-96-RU,"119.0000","119.0000","2","6.00","No"
PTCH-41-RU,"99.0000","0.0000","999","6.00","No"
PTCH-41-RU-CUS,"0.0000","0.0000","5","2.40","No"
PTCH-5-RU,"99.0000","0.0000","999","6.00","No"
PTCH-5-RU-CUS,"0.0000","0.0000","5","2.40","No"
PTCH-5-RUVAL,"119.0000","0.0000","999","0.00","No"
PTCH-5-RUVAL-108,"159.0000","159.0000","2","7.00","No"
PTCH-5-RUVAL-120,"179.0000","179.0000","2","7.00","No"
PTCH-5-RUVAL-84,"119.0000","119.0000","1","6.00","No"
PTCH-5-RUVAL-96,"139.0000","139.0000","2","6.00","No"
PTCH-54-108-RU,"139.0000","139.0000","2","7.00","No"
PTCH-54-120-RU,"159.0000","159.0000","2","7.00","No"
PTCH-54-84-RU,"99.0000","99.0000","1","6.00","No"
PTCH-54-96-RU,"119.0000","119.0000","2","6.00","No"
PTCH-54-RU,"99.0000","0.0000","999","6.00","No"
PTCH-54-RU-CUS,"0.0000","0.0000","5","2.40","No"
PTCH-87-108-RU,"139.0000","139.0000","2","7.00","No"
PTCH-87-120-RU,"159.0000","159.0000","2","7.00","No"
PTCH-87-84-RU,"99.0000","99.0000","1","6.00","No"
PTCH-87-96-RU,"119.0000","119.0000","2","6.00","No"
PTCH-87-RU,"99.0000","0.0000","999","6.00","No"
PTCH-87-RU-CUS,"0.0000","0.0000","5","2.40","No"
PTCH-JTSP001,"89.0000","0.0000","16","6.00","No"
PTCH-JTSP001-108,"25.0000","25.0000","3","7.00","No"
PTCH-JTSP001-108,"114.0000","114.0000","2","7.00","No"
PTCH-JTSP001-120,"124.0000","124.0000","2","7.00","No"
PTCH-JTSP001-84,"0.0000","0.0000","1","6.00","No"
PTCH-JTSP001-84,"89.0000","89.0000","1","6.00","No"
PTCH-JTSP001-96,"15.0000","15.0000","2","6.00","No"
PTCH-JTSP001-96,"104.0000","104.0000","2","6.00","No"
PTCH-JTSP001-CUS,"0.0000","0.0000","5","2.40","No"
PTCH-JTSP001-SW,"0.9900","0.0000","999","0.05","No"
PTCH-JTSP003,"69.0000","0.0000","0","1.00","No"
PTCH-JTSP003,"89.0000","0.0000","18","6.00","No"
PTCH-JTSP003-108,"114.0000","114.0000","2","7.00","No"
PTCH-JTSP003-120,"124.0000","124.0000","2","7.00","No"
PTCH-JTSP003-84,"89.0000","89.0000","1","6.00","No"
PTCH-JTSP003-96,"104.0000","104.0000","2","6.00","No"
PTCH-JTSP003-CUS,"0.0000","0.0000","5","2.40","No"
PTCH-JTSP003-SW,"0.9900","0.0000","999","0.05","No"
PTCH-JTSP005,"89.0000","0.0000","10","6.00","No"
PTCH-JTSP005-108,"114.0000","114.0000","2","7.00","No"
PTCH-JTSP005-108-RU,"139.0000","139.0000","2","0.00","No"
PTCH-JTSP005-120,"124.0000","124.0000","2","7.00","No"
PTCH-JTSP005-84,"89.0000","89.0000","1","6.00","No"
PTCH-JTSP005-96,"104.0000","104.0000","2","6.00","No"
PTCH-JTSP005-CUS,"0.0000","0.0000","5","2.40","No"
PTCH-JTSP005-RU-CUS,"0.0000","0.0000","0","0.00","No"
PTCH-JTSP005-SW,"0.9900","0.0000","999","0.05","No"
PTCH-JTSP100,"69.0000","0.0000","0","1.00","No"
PTCH-JTSP100,"89.0000","0.0000","7","6.00","No"
PTCH-JTSP100-108,"25.0000","25.0000","3","7.00","No"
PTCH-JTSP100-108,"114.0000","114.0000","2","7.00","No"
PTCH-JTSP100-120,"35.0000","35.0000","4","7.00","No"
PTCH-JTSP100-120,"124.0000","124.0000","2","7.00","No"
PTCH-JTSP100-84,"0.0000","0.0000","1","6.00","No"
PTCH-JTSP100-84,"89.0000","89.0000","1","6.00","No"
PTCH-JTSP100-96,"15.0000","15.0000","2","6.00","No"
PTCH-JTSP100-96,"104.0000","104.0000","2","6.00","No"
PTCH-JTSP100-CUS,"0.0000","0.0000","5","2.40","No"
PTCH-JTSP100-SW,"0.9900","0.0000","999","0.05","No"
PTCH-JTSP102,"69.0000","0.0000","0","1.00","No"
PTCH-JTSP102,"89.0000","0.0000","12","6.00","No"
PTCH-JTSP102-108,"25.0000","25.0000","3","7.00","No"
PTCH-JTSP102-108,"114.0000","114.0000","2","7.00","No"
PTCH-JTSP102-120,"35.0000","35.0000","4","7.00","No"
PTCH-JTSP102-120,"124.0000","124.0000","2","7.00","No"
PTCH-JTSP102-84,"0.0000","0.0000","1","6.00","No"
PTCH-JTSP102-84,"89.0000","89.0000","1","6.00","No"
PTCH-JTSP102-96,"15.0000","15.0000","2","6.00","No"
PTCH-JTSP102-96,"104.0000","104.0000","2","6.00","No"
PTCH-JTSP102-CUS,"0.0000","0.0000","5","2.40","No"
PTCH-JTSP102-SW,"0.9900","0.0000","999","0.05","No"
PTCH-JTSP104,"89.0000","0.0000","23","6.00","No"
PTCH-JTSP104-108,"114.0000","114.0000","2","7.00","No"
PTCH-JTSP104-120,"124.0000","124.0000","2","7.00","No"
PTCH-JTSP104-84,"89.0000","89.0000","1","6.00","No"
PTCH-JTSP104-96,"104.0000","104.0000","2","6.00","No"
PTCH-JTSP104-CUS,"0.0000","0.0000","5","2.40","No"
PTCH-JTSP104-SW,"0.9900","0.0000","999","0.05","No"
PTCH-JTSP1066,"89.0000","0.0000","2","6.00","No"
PTCH-JTSP1066-108,"114.0000","114.0000","2","7.00","No"
PTCH-JTSP1066-120,"124.0000","124.0000","2","7.00","No"
PTCH-JTSP1066-84,"89.0000","89.0000","1","6.00","No"
PTCH-JTSP1066-96,"104.0000","104.0000","2","6.00","No"
PTCH-JTSP1066-CUS,"0.0000","0.0000","5","2.40","No"
PTCH-JTSP1066-SW,"0.9900","0.0000","999","0.05","No"
PTCH-JTSP112,"89.0000","0.0000","4","6.00","No"
PTCH-JTSP112-108,"114.0000","114.0000","2","7.00","No"
PTCH-JTSP112-120,"124.0000","124.0000","2","7.00","No"
PTCH-JTSP112-120-RU,"159.0000","159.0000","2","0.00","No"
PTCH-JTSP112-84,"89.0000","89.0000","1","6.00","No"
PTCH-JTSP112-96,"104.0000","104.0000","2","6.00","No"
PTCH-JTSP112-CUS,"0.0000","0.0000","5","2.40","No"
PTCH-JTSP112-SW,"0.9900","0.0000","999","0.05","No"
PTCH-JTSP120,"89.0000","0.0000","8","6.00","No"
PTCH-JTSP120-108,"114.0000","114.0000","2","7.00","No"
PTCH-JTSP120-120,"124.0000","124.0000","2","7.00","No"
PTCH-JTSP120-84,"89.0000","89.0000","1","6.00","No"
PTCH-JTSP120-96,"104.0000","104.0000","2","6.00","No"
PTCH-JTSP120-CUS,"0.0000","0.0000","5","2.40","No"
PTCH-JTSP120-SW,"0.9900","0.0000","999","0.05","No"
PTCH-JTSP130907,"89.0000","0.0000","0","6.00","No"
PTCH-JTSP130907,"94.0000","0.0000","","22.00","No"
PTCH-JTSP130907-108,"0.0000","0.0000","0","7.00","No"
PTCH-JTSP130907-108,"114.0000","114.0000","2","7.00","No"
PTCH-JTSP130907-120,"10.0000","10.0000","0","7.00","No"
PTCH-JTSP130907-120,"124.0000","124.0000","2","7.00","No"
PTCH-JTSP130907-84,"89.0000","89.0000","1","6.00","No"
PTCH-JTSP130907-96,"104.0000","104.0000","2","6.00","No"
PTCH-JTSP130907-CUS,"0.0000","0.0000","5","2.40","No"
PTCH-JTSP130907-SW,"0.9900","0.0000","999","0.05","No"
PTCH-JTSP190912,"89.0000","0.0000","11","6.00","No"
PTCH-JTSP190912-108,"114.0000","114.0000","2","7.00","No"
PTCH-JTSP190912-120,"124.0000","124.0000","2","7.00","No"
PTCH-JTSP190912-84,"89.0000","89.0000","1","6.00","No"
PTCH-JTSP190912-96,"104.0000","104.0000","2","6.00","No"
PTCH-JTSP190912-CUS,"0.0000","0.0000","5","2.40","No"
PTCH-JTSP190912-SW,"0.9900","0.0000","999","0.05","No"
PTCH-JTSP194010,"89.0000","0.0000","13","6.00","No"
PTCH-JTSP194010-108,"114.0000","114.0000","2","7.00","No"
PTCH-JTSP194010-120,"124.0000","124.0000","2","7.00","No"
PTCH-JTSP194010-84,"89.0000","89.0000","1","6.00","No"
PTCH-JTSP194010-96,"104.0000","104.0000","2","6.00","No"
PTCH-JTSP194010-CUS,"0.0000","0.0000","5","2.40","No"
PTCH-JTSP194010-SW,"0.9900","0.0000","999","0.05","No"
PTCH-JTSP202,"89.0000","0.0000","21","6.00","No"
PTCH-JTSP202-108,"114.0000","114.0000","2","7.00","No"
PTCH-JTSP202-120,"124.0000","124.0000","2","7.00","No"
PTCH-JTSP202-84,"89.0000","89.0000","1","6.00","No"
PTCH-JTSP202-96,"104.0000","104.0000","2","6.00","No"
PTCH-JTSP202-CUS,"0.0000","0.0000","5","2.40","No"
PTCH-JTSP202-SW,"0.9900","0.0000","999","0.05","No"
PTCH-JTSP203,"89.0000","0.0000","19","6.00","No"
PTCH-JTSP203-108,"114.0000","114.0000","2","7.00","No"
PTCH-JTSP203-120,"124.0000","124.0000","2","7.00","No"
PTCH-JTSP203-84,"89.0000","89.0000","1","6.00","No"
PTCH-JTSP203-96,"104.0000","104.0000","2","6.00","No"
PTCH-JTSP203-CUS,"0.0000","0.0000","5","2.40","No"
PTCH-JTSP203-SW,"0.9900","0.0000","999","0.05","No"
PTCH-JTSP204,"89.0000","0.0000","14","6.00","No"
PTCH-JTSP204-108,"114.0000","114.0000","2","7.00","No"
PTCH-JTSP204-120,"124.0000","124.0000","2","7.00","No"
PTCH-JTSP204-84,"89.0000","89.0000","1","6.00","No"
PTCH-JTSP204-96,"104.0000","104.0000","2","6.00","No"
PTCH-JTSP204-CUS,"0.0000","0.0000","5","2.40","No"
PTCH-JTSP204-SW,"0.9900","0.0000","999","0.05","No"
PTCH-JTSP205,"89.0000","0.0000","20","6.00","No"
PTCH-JTSP205-108,"114.0000","114.0000","2","7.00","No"
PTCH-JTSP205-120,"124.0000","124.0000","2","7.00","No"
PTCH-JTSP205-84,"89.0000","89.0000","1","6.00","No"
PTCH-JTSP205-96,"104.0000","104.0000","2","6.00","No"
PTCH-JTSP205-CUS,"0.0000","0.0000","5","2.40","No"
PTCH-JTSP205-SW,"0.9900","0.0000","999","0.05","No"
PTCH-JTSP206,"89.0000","0.0000","25","6.00","No"
PTCH-JTSP206-108,"114.0000","114.0000","2","7.00","No"
PTCH-JTSP206-120,"124.0000","124.0000","2","7.00","No"
PTCH-JTSP206-84,"89.0000","89.0000","1","6.00","No"
PTCH-JTSP206-96,"104.0000","104.0000","2","6.00","No"
PTCH-JTSP206-CUS,"0.0000","0.0000","5","2.40","No"
PTCH-JTSP206-SW,"0.9900","0.0000","999","0.05","No"
PTCH-JTSP207,"89.0000","0.0000","22","6.00","No"
PTCH-JTSP207-108,"114.0000","114.0000","2","7.00","No"
PTCH-JTSP207-120,"124.0000","124.0000","2","7.00","No"
PTCH-JTSP207-84,"89.0000","89.0000","1","6.00","No"
PTCH-JTSP207-96,"104.0000","104.0000","2","6.00","No"
PTCH-JTSP207-CUS,"0.0000","0.0000","5","2.40","No"
PTCH-JTSP207-SW,"0.9900","0.0000","999","0.05","No"
PTCH-JTSP208,"89.0000","0.0000","17","6.00","No"
PTCH-JTSP208-108,"114.0000","114.0000","2","7.00","No"
PTCH-JTSP208-120,"124.0000","124.0000","2","7.00","No"
PTCH-JTSP208-84,"89.0000","89.0000","1","6.00","No"
PTCH-JTSP208-96,"104.0000","104.0000","2","6.00","No"
PTCH-JTSP208-CUS,"0.0000","0.0000","5","2.40","No"
PTCH-JTSP208-SW,"0.9900","0.0000","999","0.05","No"
PTCH-JTSP209,"89.0000","0.0000","24","6.00","No"
PTCH-JTSP209-108,"114.0000","114.0000","2","7.00","No"
PTCH-JTSP209-120,"124.0000","124.0000","2","7.00","No"
PTCH-JTSP209-84,"89.0000","89.0000","1","6.00","No"
PTCH-JTSP209-96,"104.0000","104.0000","2","6.00","No"
PTCH-JTSP209-CUS,"0.0000","0.0000","5","2.40","No"
PTCH-JTSP209-SW,"0.9900","0.0000","999","0.05","No"
PTCH-JTSP27,"89.0000","0.0000","9","6.00","No"
PTCH-JTSP27-108,"114.0000","114.0000","2","7.00","No"
PTCH-JTSP27-120,"124.0000","124.0000","2","7.00","No"
PTCH-JTSP27-84,"89.0000","89.0000","1","6.00","No"
PTCH-JTSP27-96,"104.0000","104.0000","2","6.00","No"
PTCH-JTSP27-CUS,"0.0000","0.0000","5","2.40","No"
PTCH-JTSP27-SW,"0.9900","0.0000","999","0.05","No"
PTCH-JTSP29,"89.0000","0.0000","1","6.00","No"
PTCH-JTSP29-108,"114.0000","114.0000","2","7.00","No"
PTCH-JTSP29-120,"124.0000","124.0000","2","7.00","No"
PTCH-JTSP29-84,"89.0000","89.0000","1","6.00","No"
PTCH-JTSP29-96,"104.0000","104.0000","2","6.00","No"
PTCH-JTSP29-CUS,"0.0000","0.0000","5","2.40","No"
PTCH-JTSP29-SW,"0.9900","0.0000","999","0.05","No"
PTCH-JTSP41,"89.0000","0.0000","15","6.00","No"
PTCH-JTSP41-108,"114.0000","114.0000","2","7.00","No"
PTCH-JTSP41-120,"124.0000","124.0000","2","7.00","No"
PTCH-JTSP41-84,"89.0000","89.0000","1","6.00","No"
PTCH-JTSP41-96,"104.0000","104.0000","2","6.00","No"
PTCH-JTSP41-CUS,"0.0000","0.0000","5","2.40","No"
PTCH-JTSP41-SW,"0.9900","0.0000","999","0.05","No"
PTCH-JTSP5,"89.0000","0.0000","3","6.00","No"
PTCH-JTSP5-108,"114.0000","114.0000","2","7.00","No"
PTCH-JTSP5-120,"124.0000","124.0000","2","7.00","No"
PTCH-JTSP5-84,"89.0000","89.0000","1","6.00","No"
PTCH-JTSP5-96,"104.0000","104.0000","2","6.00","No"
PTCH-JTSP5-CUS,"0.0000","0.0000","5","2.40","No"
PTCH-JTSP5-SW,"0.9900","0.0000","999","0.05","No"
PTCH-JTSP54,"89.0000","0.0000","6","6.00","No"
PTCH-JTSP54-108,"114.0000","114.0000","2","7.00","No"
PTCH-JTSP54-120,"124.0000","124.0000","2","7.00","No"
PTCH-JTSP54-84,"89.0000","89.0000","1","6.00","No"
PTCH-JTSP54-96,"104.0000","104.0000","2","6.00","No"
PTCH-JTSP54-CUS,"0.0000","0.0000","5","2.40","No"
PTCH-JTSP54-SW,"0.9900","0.0000","999","0.05","No"
PTCH-JTSP87,"89.0000","0.0000","7","6.00","No"
PTCH-JTSP87-108,"114.0000","114.0000","2","7.00","No"
PTCH-JTSP87-120,"124.0000","124.0000","2","7.00","No"
PTCH-JTSP87-84,"89.0000","89.0000","1","6.00","No"
PTCH-JTSP87-96,"104.0000","104.0000","2","6.00","No"
PTCH-JTSP87-CUS,"0.0000","0.0000","5","2.40","No"
PTCH-JTSP87-SW,"0.9900","0.0000","999","0.05","No"
PTCH-ROM,"0.0000","0.0000","999","0.00","No"
PTCH-ROM-CAS,"0.0000","0.0000","1","2.40","No"
PTCH-ROM-FSL,"0.0000","0.0000","3","2.40","No"
PTCH-ROM-RLX,"0.0000","0.0000","4","2.40","No"
PTCH-ROM-SFL,"0.0000","0.0000","2","2.40","No"
PTFFLK-C2,"69.0000","0.0000","999","4.00","No"
PTFFLK-C2-108,"89.0000","89.0000","3","5.00","No"
PTFFLK-C2-120,"99.0000","99.0000","4","5.00","No"
PTFFLK-C2-84,"69.0000","69.0000","1","4.00","No"
