SKU,UPC,IsBuy1Get1,Startdate,Enddate
VPCH-184005-120,"610395222774","No","01/11/2014","01/11/2014"
BOCH-KC33-84,"799665826093","No","01/11/2014","01/11/2014"
BOCH-KC33-96,"799665826109","No","01/11/2014","01/11/2014"
BOCH-KC33-108,"799665826123","No","01/11/2014","01/11/2014"
BOCH-KC33-120,"799665826116","No","01/11/2014","01/11/2014"
BOCH-KC1-84,"610395225577","No","01/11/2014","01/11/2014"
BOCH-KC1-96,"610395225584","No","01/11/2014","01/11/2014"
BOCH-KC1-108,"610395225591","No","01/11/2014","01/11/2014"
BOCH-KC1-120,"610395225607","No","01/11/2014","01/11/2014"
BOCH-PL1605-84,"799665829377","No","01/11/2014","01/11/2014"
BOCH-PL1605-96,"799665829384","No","01/11/2014","01/11/2014"
BOCH-PL1605-108,"799665829407","No","01/11/2014","01/11/2014"
BOCH-PL1605-120,"799665829391","No","01/11/2014","01/11/2014"
BOCH-PL1602-84,"799665829216","No","01/11/2014","01/11/2014"
BOCH-PL1602-96,"799665829223","No","01/11/2014","01/11/2014"
BOCH-PL1602-108,"799665829247","No","01/11/2014","01/11/2014"
BOCH-PL1602-120,"799665829230","No","01/11/2014","01/11/2014"
BOCH-PL1609-84,"799665829698","No","01/11/2014","01/11/2014"
BOCH-PL1609-96,"799665829704","No","01/11/2014","01/11/2014"
BOCH-PL1609-108,"799665829728","No","01/11/2014","01/11/2014"
BOCH-PL1609-120,"799665829711","No","01/11/2014","01/11/2014"
BOCH-PL1601-84,"799665829131","No","01/11/2014","01/11/2014"
BOCH-PL1601-96,"799665829148","No","01/11/2014","01/11/2014"
BOCH-PL1601-108,"799665829162","No","01/11/2014","01/11/2014"
BOCH-PL1601-120,"799665829155","No","01/11/2014","01/11/2014"
BOCH-KC6-84,"610395225652","No","01/11/2014","01/11/2014"
BOCH-KC6-96,"610395225669","No","01/11/2014","01/11/2014"
BOCH-KC6-108,"610395225676","No","01/11/2014","01/11/2014"
BOCH-KC6-120,"610395225683","No","01/11/2014","01/11/2014"
BOCH-KC8-84,"610395225898","No","01/11/2014","01/11/2014"
BOCH-KC8-96,"610395225904","No","01/11/2014","01/11/2014"
BOCH-KC8-108,"610395225911","No","01/11/2014","01/11/2014"
BOCH-KC8-120,"610395225928","No","01/11/2014","01/11/2014"
BOCH-PL4201-84,"799665829858","No","01/11/2014","01/11/2014"
BOCH-PL4201-96,"799665829865","No","01/11/2014","01/11/2014"
BOCH-PL4201-108,"799665829889","No","01/11/2014","01/11/2014"
BOCH-PL4201-120,"799665829872","No","01/11/2014","01/11/2014"
BOCH-PL1608-84,"799665829612","No","01/11/2014","01/11/2014"
BOCH-PL1608-96,"799665829629","No","01/11/2014","01/11/2014"
BOCH-PL1608-108,"799665829643","No","01/11/2014","01/11/2014"
BOCH-PL1608-120,"799665829636","No","01/11/2014","01/11/2014"
BOCH-201301-84,"799665814847","No","01/11/2014","01/11/2014"
BOCH-201301-96,"799665814854","No","01/11/2014","01/11/2014"
BOCH-201301-108,"799665814861","No","01/11/2014","01/11/2014"
BOCH-201301-120,"799665814878","No","01/11/2014","01/11/2014"
BOCH-KC36-84,"799665826338","No","01/11/2014","01/11/2014"
BOCH-KC36-96,"799665826345","No","01/11/2014","01/11/2014"
BOCH-KC36-108,"799665826369","No","01/11/2014","01/11/2014"
BOCH-KC36-120,"799665826352","No","01/11/2014","01/11/2014"
BOCH-KC24-84,"799665825379","No","01/11/2014","01/11/2014"
BOCH-KC24-96,"799665825386","No","01/11/2014","01/11/2014"
BOCH-KC24-108,"799665825409","No","01/11/2014","01/11/2014"
BOCH-KC24-120,"799665825393","No","01/11/2014","01/11/2014"
BOCH-131009-84,"797734455311","No","01/11/2014","01/11/2014"
BOCH-131009-96,"797734455328","No","01/11/2014","01/11/2014"
BOCH-131009-108,"797734455298","No","01/11/2014","01/11/2014"
BOCH-131009-120,"797734455304","No","01/11/2014","01/11/2014"
BOCH-201304-63,"799665815080","No","01/11/2014","01/11/2014"
BOCH-201304-96,"799665815097","No","01/11/2014","01/11/2014"
BOCH-201304-108,"799665815103","No","01/11/2014","01/11/2014"
BOCH-201304-120,"799665815110","No","01/11/2014","01/11/2014"
FHLCH-416020-84,"799665833329","No","01/12/2014","01/12/2014"
FHLCH-416020-96,"799665833336","No","01/12/2014","01/12/2014"
FHLCH-416020-108,"799665833343","No","01/12/2014","01/12/2014"
FHLCH-416020-120,"799665833350","No","01/12/2014","01/12/2014"
FHLCH-416018-84,"799665833206","No","01/12/2014","01/12/2014"
FHLCH-416018-96,"799665833213","No","01/12/2014","01/12/2014"
FHLCH-416018-108,"799665833220","No","01/12/2014","01/12/2014"
FHLCH-416018-120,"799665833237","No","01/12/2014","01/12/2014"
FHLCH-314043-84,"799665832728","No","01/12/2014","01/12/2014"
FHLCH-314043-96,"799665832735","No","01/12/2014","01/12/2014"
FHLCH-314043-108,"799665832742","No","01/12/2014","01/12/2014"
FHLCH-314043-120,"799665832759","No","01/12/2014","01/12/2014"
FHLCH-416017-84,"799665833145","No","01/12/2014","01/12/2014"
FHLCH-416017-96,"799665833152","No","01/12/2014","01/12/2014"
FHLCH-416017-108,"799665833169","No","01/12/2014","01/12/2014"
FHLCH-416017-120,"799665833176","No","01/12/2014","01/12/2014"
FHLCH-YL7178117-84,"799665828417","No","01/12/2014","01/12/2014"
FHLCH-YL7178117-96,"799665828424","No","01/12/2014","01/12/2014"
FHLCH-YL7178117-108,"799665828448","No","01/12/2014","01/12/2014"
FHLCH-YL7178117-120,"799665828431","No","01/12/2014","01/12/2014"
FHLCH-YL7178103-84,"799665828578","No","01/12/2014","01/12/2014"
FHLCH-YL7178103-96,"799665828585","No","01/12/2014","01/12/2014"
FHLCH-YL7178103-108,"799665828608","No","01/12/2014","01/12/2014"
FHLCH-YL7178103-120,"799665828592","No","01/12/2014","01/12/2014"
FHLCH-YL3010B-84,"799665828974","No","01/12/2014","01/12/2014"
FHLCH-YL3010B-96,"799665828981","No","01/12/2014","01/12/2014"
FHLCH-YL3010B-108,"799665829001","No","01/12/2014","01/12/2014"
FHLCH-YL3010B-120,"799665828998","No","01/12/2014","01/12/2014"
LN-5179-84,"799418018768","No","01/12/2014","01/12/2014"
LN-5179-96,"799418018775","No","01/12/2014","01/12/2014"
LN-5179-108,"799418018782","No","01/12/2014","01/12/2014"
LN-5179-120,"799418018799","No","01/12/2014","01/12/2014"
LN-5100-84,"799418018416","No","01/12/2014","01/12/2014"
LN-5100-96,"799418018423","No","01/12/2014","01/12/2014"
LN-5100-108,"799418018430","No","01/12/2014","01/12/2014"
LN-5100-120,"799418018447","No","01/12/2014","01/12/2014"
LN-5175-84,"799418018485","No","01/12/2014","01/12/2014"
LN-5175-96,"799418018492","No","01/12/2014","01/12/2014"
LN-5175-108,"799418018508","No","01/12/2014","01/12/2014"
LN-5175-120,"799418018515","No","01/12/2014","01/12/2014"
CZCH-CTZ12-84,"610395220916","No","03/03/2014","04/08/2014"
CZCH-CTZ12-96,"610395220923","No","03/03/2014","04/09/2014"
CZCH-CTZ12-108,"610395220930","No","02/14/2015","02/14/2015"
CZCH-CTZ12-120,"610395220947","No","02/14/2015","02/14/2015"
CZCH-CTZ9-84,"610395221470","No","02/14/2015","02/14/2015"
CZCH-CTZ9-96,"610395221487","No","02/14/2015","02/14/2015"
CZCH-CTZ9-108,"610395221494","No","02/14/2015","02/14/2015"
CZCH-CTZ9-120,"610395221500","No","02/14/2015","02/14/2015"
CRC-MYTH72-84,"799418017921","No","01/12/2014","01/12/2014"
CRC-MYTH72-96,"799418017938","No","01/12/2014","01/12/2014"
CRC-MYTH72-108,"799418017945","No","01/12/2014","01/12/2014"
CRC-MYTH72-120,"799418017952","No","01/12/2014","01/12/2014"
CRC-MYTH809-84,"799418018201","No","01/12/2014","01/12/2014"
CRC-MYTH809-96,"799418018218","No","01/12/2014","01/12/2014"
CRC-MYTH809-108,"799418018225","No","01/12/2014","01/12/2014"
CRC-MYTH809-120,"799418018232","No","01/12/2014","01/12/2014"
PRTW-D27-84,"799665826970","No","01/12/2014","01/12/2014"
PRTW-D27-96,"799665826987","No","01/12/2014","01/12/2014"
PRTW-D27-108,"799665827007","No","01/12/2014","01/12/2014"
PRTW-D27-120,"799665826994","No","01/12/2014","01/12/2014"
PRTW-D33-84,"799665827458","No","01/12/2014","01/12/2014"
PRTW-D33-96,"799665827465","No","01/12/2014","01/12/2014"
PRTW-D33-108,"799665827489","No","01/12/2014","01/12/2014"
PRTW-D33-120,"799665827472","No","01/12/2014","01/12/2014"
PRTW-D29B-84,"799665827137","No","01/12/2014","01/12/2014"
PRTW-D29B-96,"799665827144","No","01/12/2014","01/12/2014"
PRTW-D29B-108,"799665827168","No","01/12/2014","01/12/2014"
PRTW-D29B-120,"799665827151","No","01/12/2014","01/12/2014"
PRTW-D26-84,"799665826895","No","01/12/2014","01/12/2014"
PRTW-D26-96,"799665826901","No","01/12/2014","01/12/2014"
PRTW-D26-108,"799665826925","No","01/12/2014","01/12/2014"
PRTW-D26-120,"799665826918","No","01/12/2014","01/12/2014"
PRTW-D31-84,"799665827298","No","01/12/2014","01/12/2014"
PRTW-D31-96,"799665827304","No","01/12/2014","01/12/2014"
PRTW-D31-108,"799665827328","No","01/12/2014","01/12/2014"
PRTW-D31-120,"799665827311","No","01/12/2014","01/12/2014"
PRTW-D21-84,"799665826659","No","01/12/2014","01/12/2014"
PRTW-D21-96,"799665826666","No","01/12/2014","01/12/2014"
PRTW-D21-108,"799665826680","No","01/12/2014","01/12/2014"
PRTW-D21-120,"799665826673","No","01/12/2014","01/12/2014"
PRTW-D24B-84,"799665822996","No","01/12/2014","01/12/2014"
PRTW-D24B-96,"799665823009","No","01/12/2014","01/12/2014"
PRTW-D24B-108,"799665823023","No","01/12/2014","01/12/2014"
PRTW-D24B-120,"799665823016","No","01/12/2014","01/12/2014"
PRTW-D32-84,"799665827373","No","01/12/2014","01/12/2014"
PRTW-D32-96,"799665827380","No","01/12/2014","01/12/2014"
PRTW-D32-108,"799665827403","No","01/12/2014","01/12/2014"
PRTW-D32-120,"799665827397","No","01/12/2014","01/12/2014"
PRTW-D02-84,"610395233176","No","01/12/2014","01/12/2014"
PRTW-D02-96,"610395233183","No","01/12/2014","01/12/2014"
PRTW-D02-108,"610395233190","No","01/12/2014","01/12/2014"
PRTW-D02-120,"610395233206","No","01/12/2014","01/12/2014"
PRTW-D06A-84,"610395233251","No","01/12/2014","01/12/2014"
PRTW-D06A-96,"610395233268","No","01/12/2014","01/12/2014"
PRTW-D06A-108,"610395233275","No","01/12/2014","01/12/2014"
PRTW-D06A-120,"610395233282","No","01/12/2014","01/12/2014"
PRTW-D11-84,"610395233411","No","01/12/2014","01/12/2014"
PRTW-D11-96,"610395233428","No","01/12/2014","01/12/2014"
PRTW-D11-108,"610395233435","No","01/12/2014","01/12/2014"
PRTW-D11-120,"610395233442","No","01/12/2014","01/12/2014"
PRTW-D17-84,"610395233053","No","01/12/2014","01/12/2014"
PRTW-D17-96,"610395233060","No","01/12/2014","01/12/2014"
PRTW-D17-108,"610395233077","No","01/12/2014","01/12/2014"
PRTW-D17-120,"610395233084","No","01/12/2014","01/12/2014"
PRTW-D23-84,"799665826819","No","01/12/2014","01/12/2014"
PRTW-D23-96,"799665826826","No","01/12/2014","01/12/2014"
PRTW-D23-108,"799665826840","No","01/12/2014","01/12/2014"
PRTW-D23-120,"799665826833","No","01/12/2014","01/12/2014"
PRTW-D28-84,"799665823153","No","01/12/2014","01/12/2014"
PRTW-D28-96,"799665823160","No","01/12/2014","01/12/2014"
PRTW-D28-108,"799665823184","No","01/12/2014","01/12/2014"
PRTW-D28-120,"799665823177","No","01/12/2014","01/12/2014"
PRTW-D25-84,"799665823078","No","01/12/2014","01/12/2014"
PRTW-D25-96,"799665823085","No","01/12/2014","01/12/2014"
PRTW-D25-108,"799665823108","No","01/12/2014","01/12/2014"
PRTW-D25-120,"799665823092","No","01/12/2014","01/12/2014"
CC-CD22-84,"799418017501","No","01/12/2014","01/12/2014"
CC-CD22-96,"799418017518","No","01/12/2014","01/12/2014"
CC-CD22-108,"799418017525","No","02/14/2015","02/14/2015"
CC-CD22-120,"799418017532","No","01/12/2014","01/12/2014"
CC-CD29-84,"799418017716","No","01/12/2014","01/12/2014"
CC-CD29-96,"799418017723","No","01/12/2014","01/12/2014"
CC-CD29-108,"799418017730","No","01/12/2014","01/12/2014"
CC-CD29-120,"799418017747","No","01/12/2014","01/12/2014"
CC-MA6-84,"799418017365","No","01/12/2014","01/12/2014"
CC-MA6-96,"799418017372","No","01/12/2014","01/12/2014"
CC-MA6-108,"799418017389","No","01/12/2014","01/12/2014"
CC-MA6-120,"799418017396","No","01/12/2014","01/12/2014"
CC-CD17-84,"799418017433","No","01/12/2014","01/12/2014"
CC-CD17-96,"799418017440","No","01/12/2014","01/12/2014"
CC-CD17-108,"799418017457","No","01/12/2014","01/12/2014"
CC-CD17-120,"799418017464","No","01/12/2014","01/12/2014"
CC-CD38-84,"799418017648","No","01/12/2014","01/12/2014"
CC-CD38-96,"799418017655","No","01/12/2014","01/12/2014"
CC-CD38-108,"799418017662","No","01/12/2014","01/12/2014"
CC-CD38-120,"799418017679","No","01/12/2014","01/12/2014"
CC-MABB26-84,"799418017785","No","01/12/2014","01/12/2014"
CC-MABB26-96,"799418017792","No","01/12/2014","01/12/2014"
CC-MABB26-108,"799418017808","No","01/12/2014","01/12/2014"
CC-MABB26-120,"799418017815","No","01/12/2014","01/12/2014"
CC-CD35-84,"799418017570","No","01/12/2014","01/12/2014"
CC-CD35-96,"799418017587","No","01/12/2014","01/12/2014"
CC-CD35-108,"799418017594","No","01/12/2014","01/12/2014"
CC-CD35-120,"799418017600","No","01/12/2014","01/12/2014"
CC-MA5-84,"799418017297","No","01/12/2014","01/12/2014"
CC-MA5-96,"799418017303","No","01/12/2014","01/12/2014"
CC-MA5-108,"799418017310","No","01/12/2014","01/12/2014"
CC-MA5-120,"799418017327","No","01/12/2014","01/12/2014"
PRTW-D12-84,"610395233374","No","01/12/2014","01/12/2014"
PRTW-D12-96,"610395233381","No","01/12/2014","01/12/2014"
PRTW-D12-108,"610395233398","No","01/12/2014","01/12/2014"
PRTW-D12-120,"610395233404","No","01/12/2014","01/12/2014"
PRTW-D01-84,"610395233299","No","01/12/2014","01/12/2014"
PRTW-D01-96,"610395233305","No","01/12/2014","01/12/2014"
PRTW-D01-108,"610395233312","No","01/12/2014","01/12/2014"
PRTW-D01-120,"610395233329","No","01/12/2014","01/12/2014"
PRTW-D04-84,"610395233497","No","01/12/2014","01/12/2014"
PRTW-D04-96,"610395233503","No","01/12/2014","01/12/2014"
PRTW-D04-108,"610395233510","No","01/12/2014","01/12/2014"
PRTW-D04-120,"610395233527","No","01/12/2014","01/12/2014"
PRTW-D06B-84,"610395233213","No","01/12/2014","01/12/2014"
PRTW-D06B-96,"610395233220","No","01/12/2014","01/12/2014"
PRTW-D06B-108,"610395233237","No","01/12/2014","01/12/2014"
PRTW-D06B-120,"610395233244","No","01/12/2014","01/12/2014"
PRTW-D16-84,"610395233138","No","01/12/2014","01/12/2014"
PRTW-D16-96,"610395233145","No","01/12/2014","01/12/2014"
PRTW-D16-108,"610395233152","No","01/12/2014","01/12/2014"
PRTW-D16-120,"610395233169","No","01/12/2014","01/12/2014"
CRC-MYTH04-84,"799418018065","No","01/12/2014","01/12/2014"
CRC-MYTH04-96,"799418018072","No","01/12/2014","01/12/2014"
CRC-MYTH04-108,"799418018089","No","01/12/2014","01/12/2014"
CRC-MYTH04-120,"799418018096","No","01/12/2014","01/12/2014"
CRC-MYTH14-84,"799418018133","No","01/12/2014","01/12/2014"
CRC-MYTH14-96,"799418018140","No","01/12/2014","01/12/2014"
CRC-MYTH14-108,"799418018157","No","01/12/2014","01/12/2014"
CRC-MYTH14-120,"799418018164","No","01/12/2014","01/12/2014"
PRTW-D30-84,"799665827212","No","01/12/2014","01/12/2014"
PRTW-D30-96,"799665827229","No","01/12/2014","01/12/2014"
PRTW-D30-108,"799665827243","No","01/12/2014","01/12/2014"
PRTW-D30-120,"799665827236","No","01/12/2014","01/12/2014"
PRTW-D20-84,"799665826574","No","01/12/2014","01/12/2014"
PRTW-D20-96,"799665826581","No","01/12/2014","01/12/2014"
PRTW-D20-108,"799665826604","No","01/12/2014","01/12/2014"
PRTW-D20-120,"799665826598","No","01/12/2014","01/12/2014"
PRTW-D15-84,"610395233091","No","01/12/2014","01/12/2014"
PRTW-D15-96,"610395233107","No","01/12/2014","01/12/2014"
PRTW-D15-108,"610395233114","No","01/12/2014","01/12/2014"
PRTW-D15-120,"610395233121","No","01/12/2014","01/12/2014"
PRTW-D09-84,"799665812089","No","01/12/2014","01/12/2014"
PRTW-D09-96,"799665812096","No","01/12/2014","01/12/2014"
PRTW-D09-108,"799665812102","No","01/12/2014","01/12/2014"
PRTW-D09-120,"799665812119","No","01/12/2014","01/12/2014"
PRTW-D24A-84,"799665822910","No","01/12/2014","01/12/2014"
PRTW-D24A-96,"799665822927","No","01/12/2014","01/12/2014"
PRTW-D24A-108,"799665822941","No","01/12/2014","01/12/2014"
PRTW-D24A-120,"799665822934","No","01/12/2014","01/12/2014"
PRTW-D13-84,"610395233459","No","01/12/2014","01/12/2014"
PRTW-D13-96,"610395233466","No","01/12/2014","01/12/2014"
PRTW-D13-108,"610395233473","No","01/12/2014","01/12/2014"
PRTW-D13-120,"610395233480","No","01/12/2014","01/12/2014"
CZCH-CTZ1-84,"610395221395","No","02/14/2015","02/14/2015"
CZCH-CTZ1-96,"610395221401","No","02/14/2015","02/14/2015"
CZCH-CTZ1-108,"610395221418","No","02/14/2015","02/14/2015"
CZCH-CTZ1-120,"610395221425","No","02/14/2015","02/14/2015"
CZCH-CTZ6-84,"610395221715","No","02/14/2015","02/14/2015"
CZCH-CTZ6-96,"610395221722","No","02/14/2015","02/14/2015"
CZCH-CTZ6-108,"610395221739","No","02/14/2015","02/14/2015"
CZCH-CTZ6-120,"610395221746","No","02/14/2015","02/14/2015"
CZCH-CTZ2-84,"610395221791","No","02/14/2015","02/14/2015"
CZCH-CTZ2-96,"610395221807","No","02/14/2015","02/14/2015"
CZCH-CTZ2-108,"610395221814","No","02/14/2015","02/14/2015"
CZCH-CTZ2-120,"610395221821","No","02/14/2015","02/14/2015"
PRTW-D05-84,"610395233336","No","01/12/2014","01/12/2014"
PRTW-D05-96,"610395233343","No","01/12/2014","01/12/2014"
PRTW-D05-108,"610395233350","No","01/12/2014","01/12/2014"
PRTW-D05-120,"610395233367","No","01/12/2014","01/12/2014"
PRTW-D29A-84,"799665827052","No","01/12/2014","01/12/2014"
PRTW-D29A-96,"799665827069","No","01/12/2014","01/12/2014"
PRTW-D29A-108,"799665827083","No","01/12/2014","01/12/2014"
PRTW-D29A-120,"799665827076","No","01/12/2014","01/12/2014"
FHLCH-YL5003-84,"799665829056","No","01/12/2014","01/12/2014"
FHLCH-YL5003-96,"799665829063","No","01/12/2014","01/12/2014"
FHLCH-YL5003-108,"799665829087","No","01/12/2014","01/12/2014"
FHLCH-YL5003-120,"799665829070","No","01/12/2014","01/12/2014"
FHLCH-YL3022-84,"799665828738","No","01/12/2014","01/12/2014"
FHLCH-YL3022-96,"799665828745","No","01/12/2014","01/12/2014"
FHLCH-YL3022-108,"799665828769","No","01/12/2014","01/12/2014"
FHLCH-YL3022-120,"799665828752","No","01/12/2014","01/12/2014"
LN-5176-84,"799418018553","No","01/12/2014","01/12/2014"
LN-5176-96,"799418018560","No","01/12/2014","01/12/2014"
LN-5176-108,"799418018577","No","01/12/2014","01/12/2014"
LN-5176-120,"799418018584","No","01/12/2014","01/12/2014"
PRTW-D22-84,"799665826734","No","01/12/2014","01/12/2014"
PRTW-D22-96,"799665826741","No","01/12/2014","01/12/2014"
PRTW-D22-108,"799665826765","No","01/12/2014","01/12/2014"
PRTW-D22-120,"799665826758","No","01/12/2014","01/12/2014"
LN-5177-84,"799418018621","No","01/12/2014","01/12/2014"
LN-5177-96,"799418018638","No","01/12/2014","01/12/2014"
LN-5177-108,"799418018645","No","01/12/2014","01/12/2014"
LN-5177-120,"799418018652","No","01/12/2014","01/12/2014"
LN-5520-84,"799418018348","No","01/12/2014","01/12/2014"
LN-5520-96,"799418018355","No","01/12/2014","01/12/2014"
LN-5520-108,"799418018362","No","01/12/2014","01/12/2014"
LN-5520-120,"799418018379","No","01/12/2014","01/12/2014"
LN-5000-84,"799418018270","No","01/12/2014","01/12/2014"
LN-5000-96,"799418018287","No","01/12/2014","01/12/2014"
LN-5000-108,"799418018294","No","01/12/2014","01/12/2014"
LN-5000-120,"799418018300","No","01/12/2014","01/12/2014"
LN-5178-84,"799418018690","No","01/12/2014","01/12/2014"
LN-5178-96,"799418018706","No","01/12/2014","01/12/2014"
LN-5178-108,"799418018713","No","01/12/2014","01/12/2014"
LN-5178-120,"799418018720","No","01/12/2014","01/12/2014"
FHLCH-314053-84,"799665832964","No","01/12/2014","01/12/2014"
FHLCH-314053-96,"799665832971","No","01/12/2014","01/12/2014"
FHLCH-314053-108,"799665832988","No","01/12/2014","01/12/2014"
FHLCH-314053-120,"799665832995","No","01/12/2014","01/12/2014"
FHLCH-314055-84,"799665833022","No","01/12/2014","01/12/2014"
FHLCH-314055-96,"799665833039","No","01/12/2014","01/12/2014"
FHLCH-314055-108,"799665833046","No","01/12/2014","01/12/2014"
FHLCH-314055-120,"799665833053","No","01/12/2014","01/12/2014"
FHLCH-314052-84,"799665832902","No","01/12/2014","01/12/2014"
FHLCH-314052-96,"799665832919","No","01/12/2014","01/12/2014"
FHLCH-314052-108,"799665832926","No","01/12/2014","01/12/2014"
FHLCH-314052-120,"799665832933","No","01/12/2014","01/12/2014"
FHLCH-314047-84,"799665832841","No","01/12/2014","01/12/2014"
FHLCH-314047-96,"799665832858","No","01/12/2014","01/12/2014"
FHLCH-314047-108,"799665832865","No","01/12/2014","01/12/2014"
FHLCH-314047-120,"799665832872","No","01/12/2014","01/12/2014"
FHLCH-314044-84,"799665832780","No","01/12/2014","01/12/2014"
FHLCH-314044-96,"799665832797","No","01/12/2014","01/12/2014"
FHLCH-314044-108,"799665832803","No","01/12/2014","01/12/2014"
FHLCH-314044-120,"799665832810","No","01/12/2014","01/12/2014"
FHLCH-416016-84,"799665833084","No","01/12/2014","01/12/2014"
FHLCH-416016-96,"799665833091","No","01/12/2014","01/12/2014"
FHLCH-416016-108,"799665833107","No","01/12/2014","01/12/2014"
FHLCH-416016-120,"799665833114","No","01/12/2014","01/12/2014"
CRC-MYTH79-84,"799418017853","No","01/12/2014","01/12/2014"
CRC-MYTH79-96,"799418017860","No","01/12/2014","01/12/2014"
CRC-MYTH79-108,"799418017877","No","01/12/2014","01/12/2014"
CRC-MYTH79-120,"799418017884","No","01/12/2014","01/12/2014"
CRC-MYTH73-84,"799418017990","No","01/12/2014","01/12/2014"
CRC-MYTH73-96,"799418018003","No","01/12/2014","01/12/2014"
CRC-MYTH73-108,"799418018010","No","01/12/2014","01/12/2014"
CRC-MYTH73-120,"799418018027","No","01/12/2014","01/12/2014"
FHLCH-YL7178109-84,"799665828493","No","01/12/2014","01/12/2014"
FHLCH-YL7178109-96,"799665828509","No","01/12/2014","01/12/2014"
FHLCH-YL7178109-108,"799665828523","No","01/12/2014","01/12/2014"
FHLCH-YL7178109-120,"799665828516","No","01/12/2014","01/12/2014"
FHLCH-YL7176209-84,"799665830106","No","01/12/2014","01/12/2014"
FHLCH-YL7176209-96,"799665830113","No","01/12/2014","01/12/2014"
FHLCH-YL7176209-108,"799665830137","No","01/12/2014","01/12/2014"
FHLCH-YL7176209-120,"799665830120","No","01/12/2014","01/12/2014"
FHLCH-YL7176217-84,"799665830021","No","01/12/2014","01/12/2014"
FHLCH-YL7176217-96,"799665830038","No","01/12/2014","01/12/2014"
FHLCH-YL7176217-108,"799665830052","No","01/12/2014","01/12/2014"
FHLCH-YL7176217-120,"799665830045","No","01/12/2014","01/12/2014"
FHLCH-YL3012-84,"799665828813","No","01/12/2014","01/12/2014"
FHLCH-YL3012-96,"799665828820","No","01/12/2014","01/12/2014"
FHLCH-YL3012-108,"799665828844","No","01/12/2014","01/12/2014"
FHLCH-YL3012-120,"799665828837","No","01/12/2014","01/12/2014"
FHLCH-314048-84,"799665833381","No","01/12/2014","01/12/2014"
FHLCH-314048-96,"799665833398","No","01/12/2014","01/12/2014"
FHLCH-314048-108,"799665833404","No","01/12/2014","01/12/2014"
FHLCH-314048-120,"799665833411","No","01/12/2014","01/12/2014"
FHLCH-416019-84,"799665833268","No","01/12/2014","01/12/2014"
FHLCH-416019-96,"799665833275","No","01/12/2014","01/12/2014"
FHLCH-416019-108,"799665833282","No","01/12/2014","01/12/2014"
FHLCH-416019-120,"799665833299","No","01/12/2014","01/12/2014"
CZCH-CTZ5-84,"610395220992","No","03/03/2014","03/31/2014"
CZCH-CTZ5-96,"610395221005","No","02/14/2015","02/14/2015"
CZCH-CTZ5-108,"610395221012","No","02/14/2015","02/14/2015"
CZCH-CTZ5-120,"610395221029","No","02/14/2015","02/14/2015"
FHLCH-YL7176203-84,"799665828653","No","01/12/2014","01/12/2014"
FHLCH-YL7176203-96,"799665828660","No","01/12/2014","01/12/2014"
FHLCH-YL7176203-108,"799665828684","No","01/12/2014","01/12/2014"
FHLCH-YL7176203-120,"799665828677","No","01/12/2014","01/12/2014"
FHLCH-YL3008-84,"799665828899","No","01/12/2014","01/12/2014"
FHLCH-YL3008-96,"799665828905","No","01/12/2014","01/12/2014"
FHLCH-YL3008-108,"799665828929","No","01/12/2014","01/12/2014"
FHLCH-YL3008-120,"799665828912","No","01/12/2014","01/12/2014"
JQCH-HANB14C-84,"799418013930","No","01/12/2014","01/12/2014"
JQCH-HANB14C-96,"799418013947","No","01/12/2014","01/12/2014"
JQCH-HANB14C-108,"799418013954","No","01/12/2014","01/12/2014"
JQCH-HANB14B-84,"799418013879","No","01/12/2014","01/12/2014"
JQCH-HANB14B-96,"799418013886","No","01/12/2014","01/12/2014"
JQCH-HANB14B-108,"799418013893","No","01/12/2014","01/12/2014"
JQCH-HANB14A-84,"799418013817","No","01/12/2014","01/12/2014"
JQCH-HANB14A-96,"799418013824","No","01/12/2014","01/12/2014"
JQCH-HANB14A-108,"799418013831","No","01/12/2014","01/12/2014"
JQCH-HANB15-84,"799418013992","No","01/12/2014","01/12/2014"
JQCH-HANB15-96,"799418014005","No","01/12/2014","01/12/2014"
JQCH-HANB15-108,"799418014012","No","01/12/2014","01/12/2014"
SHCH-OUR1921ASH-84,"797734457902","No","01/12/2014","01/12/2014"
SHCH-OUR1921ASH-96,"797734457957","No","01/12/2014","01/12/2014"
SHCH-OUR1921ASH-108,"797734458008","No","01/12/2014","01/12/2014"
SHCH-OUR1925BLU-84,"797734457919","No","01/12/2014","01/12/2014"
SHCH-OUR1925BLU-96,"797734457964","No","01/12/2014","01/12/2014"
SHCH-OUR1925BLU-108,"797734458015","No","01/12/2014","01/12/2014"
SHCH-OUR1922COC-84,"797734457926","No","01/12/2014","01/12/2014"
SHCH-OUR1922COC-96,"797734457971","No","01/12/2014","01/12/2014"
SHCH-OUR1922COC-108,"797734458022","No","01/12/2014","01/12/2014"
SHCH-OUR1923NAT-84,"797734457933","No","01/12/2014","01/12/2014"
SHCH-OUR1923NAT-96,"797734457988","No","01/12/2014","01/12/2014"
SHCH-OUR1923NAT-108,"797734458039","No","01/12/2014","01/12/2014"
SHCH-LH1222-84,"799665835392","No","01/12/2014","01/12/2014"
SHCH-LH1222-96,"799665835408","No","01/12/2014","01/12/2014"
SHCH-LH1222-108,"799665835415","No","01/12/2014","01/12/2014"
SHCH-LH1211-84,"799665835330","No","01/12/2014","01/12/2014"
